1.494679935376552748e-07 9.999913646620504082e-01
3.801540060521801934e-07 9.999913646620504082e-01
5.663300157721096184e-07 9.999913646620504082e-01
4.951290041208267212e-02 5.544711691043205937e-01
5.833340063691139221e-02 6.007332364685904480e-01
6.362699717283248901e-02 5.313789788982197226e-01
7.152129709720611572e-02 5.035173578516041193e-01
7.871480286121368408e-02 6.121389939476536979e-01
8.479709923267364502e-02 4.476290306184493861e-01
9.379970282316207886e-02 4.467284963659217123e-01
1.214210018515586853e-01 6.261967350920131237e-01
1.589249968528747559e-01 4.811571274602575721e-01
1.633249968290328979e-01 6.171507186247205956e-01
1.727470010519027710e-01 5.085769243085077607e-01
1.741639971733093262e-01 5.018123054637820823e-01
1.865590065717697144e-01 4.007002189802820746e-01
1.924220025539398193e-01 3.515847737833957543e-01
1.960570067167282104e-01 3.689945612050901103e-01
2.088250070810317993e-01 4.435042199431742937e-01
2.289869934320449829e-01 4.390500818392915616e-01
2.502230107784271240e-01 3.890398828991928348e-01
2.603799998760223389e-01 4.643202154717945285e-01
2.752690017223358154e-01 4.744640038051011199e-01
2.875350117683410645e-01 4.216956442599644750e-01
2.908959984779357910e-01 3.870658410997555032e-01
2.923800051212310791e-01 4.010586749018574815e-01
3.173260092735290527e-01 3.885191851821381825e-01
3.257240056991577148e-01 4.412397281832584062e-01
3.266260027885437012e-01 4.070948362031284185e-01
3.309159874916076660e-01 4.145574868562482695e-01
3.430869877338409424e-01 3.991725710671035210e-01
3.466689884662628174e-01 3.763221425274235754e-01
3.476150035858154297e-01 3.864467841640350509e-01
3.538790047168731689e-01 3.815531792289620361e-01
3.636929988861083984e-01 3.935957454524876553e-01
3.667140007019042969e-01 6.004326693896209211e-01
3.835709989070892334e-01 4.078316756368522422e-01
4.047980010509490967e-01 3.961236002085150032e-01
4.280569851398468018e-01 3.809395814255046031e-01
4.366750121116638184e-01 4.140785130695731620e-01
4.466049969196319580e-01 3.737140008977364314e-01
4.571300148963928223e-01 4.012139098900633916e-01
4.722059965133666992e-01 3.766016489060207140e-01
4.762479960918426514e-01 3.449718359114933852e-01
4.871119856834411621e-01 4.624591458728062876e-01
4.890120029449462891e-01 3.871454945904058143e-01
5.123720169067382812e-01 4.710855985358052278e-01
5.132899880409240723e-01 3.715888858520652871e-01
5.278850197792053223e-01 3.699210916399958138e-01
5.370839834213256836e-01 5.467255349832749189e-01
5.564209818840026855e-01 3.904662025536297931e-01
5.650690197944641113e-01 4.401375150079164800e-01
5.753639936447143555e-01 3.854329773563942019e-01
5.802749991416931152e-01 4.651741035862984042e-01
5.860720276832580566e-01 4.220408030979966307e-01
5.951499938964843750e-01 4.295170560962653372e-01
6.083189845085144043e-01 3.712219394188446819e-01
6.172670125961303711e-01 3.963738080700304756e-01
6.224589943885803223e-01 3.742559340008286273e-01
6.341109871864318848e-01 3.505481336012397642e-01
6.396629810333251953e-01 3.640664930319022496e-01
6.668490171432495117e-01 4.414837933104251988e-01
6.720209717750549316e-01 3.556589366808484698e-01
6.734939813613891602e-01 3.661578435368217921e-01
6.790300011634826660e-01 3.865336521032574080e-01
6.812890172004699707e-01 3.593240581797274014e-01
6.933360099792480469e-01 4.293106671100780924e-01
6.982839703559875488e-01 3.745404771343601169e-01
7.042800188064575195e-01 3.889977681129985210e-01
7.134429812431335449e-01 3.319485527090472732e-01
7.179419994354248047e-01 3.924223787657761253e-01
7.380579710006713867e-01 3.616242629241627204e-01
7.452279925346374512e-01 4.415918336594076843e-01
7.640960216522216797e-01 4.292804327648719331e-01
7.750089764595031738e-01 3.606644731027252027e-01
7.829489707946777344e-01 4.030483523686382297e-01
7.892400026321411133e-01 3.654555264594500086e-01
8.071759939193725586e-01 4.183641282715716003e-01
8.134819865226745605e-01 4.198434778310504711e-01
8.346239924430847168e-01 3.809703630269409835e-01
8.652259707450866699e-01 3.615212717006791032e-01
8.683959841728210449e-01 4.076511928749062541e-01
8.749909996986389160e-01 3.847027207364411283e-01
8.807749748229980469e-01 3.819297243289344057e-01
8.912439942359924316e-01 4.446519339296064466e-01
8.965820074081420898e-01 3.597409103010575371e-01
9.010639786720275879e-01 3.754887584955122759e-01
9.097800254821777344e-01 3.836343827217263414e-01
9.202700257301330566e-01 3.471268646280490922e-01
9.236419796943664551e-01 3.836547084940536423e-01
9.444360136985778809e-01 5.273516462278087236e-01
9.570379853248596191e-01 3.863069686359865140e-01
9.609150290489196777e-01 4.334417816876385277e-01
9.766589999198913574e-01 6.548356099805415775e-01
9.806979894638061523e-01 3.799205811200823124e-01
9.863399863243103027e-01 3.647343080180863728e-01
9.936149716377258301e-01 3.754741029148615516e-01
9.956619739532470703e-01 3.753618625501731199e-01
1.001369953155517578e+00 3.125652588910630136e-01
1.020130038261413574e+00 3.504889422674343225e-01
1.031810045242309570e+00 3.747870739062170720e-01
1.046800017356872559e+00 3.787784847103206620e-01
1.054990053176879883e+00 4.254071805703414921e-01
1.070909976959228516e+00 3.999463729428762715e-01
1.077710032463073730e+00 3.870233400669634283e-01
1.085190057754516602e+00 4.332061731686071560e-01
1.097640037536621094e+00 3.253248706242376498e-01
1.101590037345886230e+00 4.004909724712781838e-01
1.105929970741271973e+00 3.747968047066722597e-01
1.112370014190673828e+00 3.600929650572318175e-01
1.118929982185363770e+00 3.710076940226584852e-01
1.129369974136352539e+00 4.297796940633074603e-01
1.130079984664916992e+00 4.443632807662368789e-01
1.133419990539550781e+00 3.456994143402385977e-01
1.146270036697387695e+00 4.195224357291930661e-01
1.148190021514892578e+00 4.409429309146697951e-01
1.155539989471435547e+00 4.398857628118770791e-01
1.157420039176940918e+00 4.089080334243771486e-01
1.167870044708251953e+00 4.704805050202031103e-01
1.182180047035217285e+00 6.012585607667098042e-01
1.185140013694763184e+00 3.787767114712973782e-01
1.202980041503906250e+00 4.258102164854398741e-01
1.213940024375915527e+00 3.741681650309406360e-01
1.233260035514831543e+00 4.311504837855242300e-01
1.247490048408508301e+00 4.353484719401104486e-01
1.258090019226074219e+00 3.831419215124657329e-01
1.259369969367980957e+00 3.757315919184114894e-01
1.262240052223205566e+00 4.304265979122166574e-01
1.265349984169006348e+00 3.793427500903513994e-01
1.279670000076293945e+00 4.785799229790970166e-01
1.297860026359558105e+00 4.015789919941708530e-01
1.312999963760375977e+00 3.605511521088292093e-01
1.328019976615905762e+00 3.929799560504061984e-01
1.340579986572265625e+00 4.248495998230760184e-01
1.340909957885742188e+00 3.874588092355210622e-01
1.357290029525756836e+00 3.349714253578166545e-01
1.359009981155395508e+00 3.698303607816994520e-01
1.364809989929199219e+00 3.700611548237978665e-01
1.370000004768371582e+00 4.012000447036341289e-01
1.376700043678283691e+00 4.350760008036788085e-01
1.406909942626953125e+00 3.773056817984524747e-01
1.423449993133544922e+00 3.733234283584516700e-01
1.424489974975585938e+00 4.510674162431270173e-01
1.428689956665039062e+00 3.921565632168896864e-01
1.434479951858520508e+00 4.280024059239556644e-01
1.443349957466125488e+00 6.719753591377084501e-01
1.469409942626953125e+00 3.684011596973648106e-01
1.474910020828247070e+00 3.825453550972974792e-01
1.487400054931640625e+00 3.972051119199760949e-01
1.496269941329956055e+00 3.736961282981318133e-01
1.502400040626525879e+00 3.956238746299683973e-01
1.508499979972839355e+00 4.441704606718628323e-01
1.512349963188171387e+00 5.717076022165693550e-01
1.520079970359802246e+00 5.339157219520883624e-01
1.531469941139221191e+00 3.902039385344767686e-01
1.536800026893615723e+00 4.184990918449552622e-01
1.538509964942932129e+00 4.710501982922046249e-01
1.548189997673034668e+00 5.030531762511633032e-01
1.552060008049011230e+00 3.708598647301646900e-01
1.564210057258605957e+00 4.566392269457166808e-01
1.572630047798156738e+00 3.701376021980452014e-01
1.590459942817687988e+00 3.446681947056310369e-01
1.594419956207275391e+00 4.496449020454506562e-01
1.599619984626770020e+00 3.764243944867143865e-01
1.601889967918395996e+00 4.025810376516225086e-01
1.612570047378540039e+00 4.415136797548906977e-01
1.616569995880126953e+00 3.513064524915412989e-01
1.629169940948486328e+00 3.574820732575974547e-01
1.633249998092651367e+00 3.751545075537174312e-01
1.644420027732849121e+00 3.508231216296111010e-01
1.661919951438903809e+00 3.457627885449605643e-01
1.662400007247924805e+00 3.919020196329163208e-01
1.668190002441406250e+00 4.164768079084490426e-01
1.686759948730468750e+00 3.797379485959473389e-01
1.687780022621154785e+00 4.935806901529738999e-01
1.693600058555603027e+00 3.757262115307513084e-01
1.701869964599609375e+00 3.842479900369674128e-01
1.708260059356689453e+00 5.512942391696730171e-01
1.712290048599243164e+00 4.087015597751982865e-01
1.733109951019287109e+00 5.886696776408970599e-01
1.735610008239746094e+00 4.059531297083781576e-01
1.740810036659240723e+00 3.937254899338744618e-01
1.758209943771362305e+00 4.229215030023882882e-01
1.767150044441223145e+00 3.834388605997301469e-01
1.779360055923461914e+00 3.957303256158399840e-01
1.784929990768432617e+00 4.206589954595367775e-01
1.790079951286315918e+00 3.913439841259439556e-01
1.807659983634948730e+00 4.228434612112526580e-01
1.811010003089904785e+00 3.888014777640869113e-01
1.820629954338073730e+00 4.149079083824901981e-01
1.832970023155212402e+00 4.740611579418882449e-01
1.846009969711303711e+00 4.285045490024830817e-01
1.847830057144165039e+00 3.823088045612572650e-01
1.854380011558532715e+00 3.452380321707908539e-01
1.875779986381530762e+00 3.958781230713922517e-01
1.880529999732971191e+00 3.969061706238943832e-01
1.882869958877563477e+00 4.233751036724025529e-01
1.889350056648254395e+00 3.670377978531565444e-01
1.898540019989013672e+00 3.960440147582272030e-01
1.906100034713745117e+00 3.933029699462419204e-01
1.909980058670043945e+00 3.747643936744789461e-01
1.916399955749511719e+00 3.588707341420441232e-01
1.919350028038024902e+00 3.707277563861546277e-01
1.935439944267272949e+00 4.859724920146255567e-01
1.939960002899169922e+00 4.125271573939756631e-01
1.953089952468872070e+00 4.316772706793722270e-01
1.961019992828369141e+00 3.770302399563091877e-01
1.964959979057312012e+00 3.321750732375162718e-01
1.977720022201538086e+00 3.654352432917587490e-01
1.981490015983581543e+00 3.740739463207312654e-01
