-4.078870006196666509e-07 1.000005815678043808e+00
6.498519837805361021e-07 1.000005815678043808e+00
7.479540045096655376e-07 1.000005815678043808e+00
5.569750070571899414e-02 2.913339085601023837e-01
8.345080167055130005e-02 5.184388199732905544e-01
8.886080235242843628e-02 4.207374611135700215e-01
9.984710067510604858e-02 3.964578389748426579e-01
1.029469966888427734e-01 2.727184011294508381e-01
1.143099963665008545e-01 4.747042796095763406e-01
1.361649930477142334e-01 3.915235860892768427e-01
1.534129977226257324e-01 2.622779586786328498e-01
1.633249968290328979e-01 2.667893374336348655e-01
1.753199994564056396e-01 4.165922435427069082e-01
1.819729954004287720e-01 2.652434516195650294e-01
1.947100013494491577e-01 3.206514909130678270e-01
2.142899930477142334e-01 4.587368535824895011e-01
2.404849976301193237e-01 1.389047141650332218e-01
2.610180079936981201e-01 3.436253475642965238e-01
2.673999965190887451e-01 1.918458679797384325e-01
2.807970046997070312e-01 3.182748177194949513e-01
2.872749865055084229e-01 2.559587738236863141e-01
2.950890064239501953e-01 1.314797816974393740e-01
2.977690100669860840e-01 2.040848359319814287e-01
3.088530004024505615e-01 7.901790087884359715e-02
3.240399956703186035e-01 1.501182406176141126e-01
3.355030119419097900e-01 3.551970586237190308e-01
3.504810035228729248e-01 1.277929347923777714e-01
3.614509999752044678e-01 1.607960927104740978e-01
3.783060014247894287e-01 1.937751858289429585e-01
3.959600031375885010e-01 2.937976476713658469e-01
3.974129855632781982e-01 3.145011987310570856e-01
4.083139896392822266e-01 3.646168668758106857e-01
4.209290146827697754e-01 3.241035778649610788e-01
4.329940080642700195e-01 2.973612066477127613e-01
4.364759922027587891e-01 3.751519286865756531e-01
4.512360095977783203e-01 2.814935577811041867e-01
4.673750102519989014e-01 3.552752137696743584e-01
4.869250059127807617e-01 3.208317319155095659e-01
4.937869906425476074e-01 2.867617963939610992e-01
5.127270221710205078e-01 3.003240312173092175e-01
5.248889923095703125e-01 2.811206141073288034e-01
5.347549915313720703e-01 2.827460083727891260e-01
5.421270132064819336e-01 2.823960416134865814e-01
5.722979903221130371e-01 3.198733705183954834e-01
5.831810235977172852e-01 3.046496682498279207e-01
5.909289717674255371e-01 3.345611795872429628e-01
5.943139791488647461e-01 2.837154434354457466e-01
6.018419861793518066e-01 2.270585423566290062e-01
6.066049933433532715e-01 1.361738946946728090e-01
6.159510016441345215e-01 3.467735590542351809e-01
6.188369989395141602e-01 3.162488377639177117e-01
6.345930099487304688e-01 3.333420932895714284e-01
6.389799714088439941e-01 2.434635079925274448e-01
6.536629796028137207e-01 3.837088729962457867e-01
6.588460206985473633e-01 2.944316833026497937e-01
6.727820038795471191e-01 2.936150644887053907e-01
6.875259876251220703e-01 3.142392661477367288e-01
6.914749741554260254e-01 2.988767486926467432e-01
6.983240246772766113e-01 3.180747805313108301e-01
7.098640203475952148e-01 3.004383239218614832e-01
7.178149819374084473e-01 3.725869917609057058e-01
7.292990088462829590e-01 3.751331386716155736e-01
7.344269752502441406e-01 3.439972309040237319e-01
7.460749745368957520e-01 3.306624467746731022e-01
7.543100118637084961e-01 3.422797138701558772e-01
7.717810273170471191e-01 3.123260263635778133e-01
7.782509922981262207e-01 3.199178429997520112e-01
7.893900275230407715e-01 3.292359532540184430e-01
7.974529862403869629e-01 1.956483935839713195e-01
8.130999803543090820e-01 3.235049707940671482e-01
8.292890191078186035e-01 3.111485230917350742e-01
8.331379890441894531e-01 3.519163515533076936e-01
8.414499759674072266e-01 3.138073961951324264e-01
8.618639707565307617e-01 3.328844997981877385e-01
8.712890148162841797e-01 2.121995179052311997e-01
8.962110280990600586e-01 3.031865619947242130e-01
9.017980098724365234e-01 2.814931813164190944e-01
9.038529992103576660e-01 3.489717933651761417e-01
9.094930291175842285e-01 3.185476918086430076e-01
9.161649942398071289e-01 2.841128387192348170e-01
9.204139709472656250e-01 3.072261688912228395e-01
9.221130013465881348e-01 2.954962147341120282e-01
9.406970143318176270e-01 2.801437733783577744e-01
9.476450085639953613e-01 3.160407859730134938e-01
9.555349946022033691e-01 2.992982369340564941e-01
9.704689979553222656e-01 3.472463462981394966e-01
9.766759872436523438e-01 3.079681447580962517e-01
9.913480281829833984e-01 3.273656086585350344e-01
9.971410036087036133e-01 2.310332170145174557e-01
1.012859940528869629e+00 3.499464449187372206e-01
1.018059968948364258e+00 3.359394729850362915e-01
1.028570055961608887e+00 3.356003733097447927e-01
1.037140011787414551e+00 4.116881153075173660e-01
1.042719960212707520e+00 3.125479029698934874e-01
1.054469943046569824e+00 3.661185092089127568e-01
1.055770039558410645e+00 2.392051269595723562e-01
1.069290041923522949e+00 4.207170411908225383e-01
1.075449943542480469e+00 3.293442646140748997e-01
1.085829973220825195e+00 2.866272169211245835e-01
1.090780019760131836e+00 3.498445002311859064e-01
1.101019978523254395e+00 2.909475226669493431e-01
1.103010058403015137e+00 3.767799742225380610e-01
1.113579988479614258e+00 3.479863262888861497e-01
1.126590013504028320e+00 2.970787099811125764e-01
1.135450005531311035e+00 2.936736666079777791e-01
1.139420032501220703e+00 3.244341138056282547e-01
1.150519967079162598e+00 3.609925509400274124e-01
1.153069972991943359e+00 3.550177667448300434e-01
1.159379959106445312e+00 3.168446008991002150e-01
1.174510002136230469e+00 3.327426337962027247e-01
1.182240009307861328e+00 3.243986710125841832e-01
1.197870016098022461e+00 3.112741289780174836e-01
1.213050007820129395e+00 3.057826607155143539e-01
1.217470049858093262e+00 2.847901067481889981e-01
1.227309942245483398e+00 3.287235396729893400e-01
1.236430048942565918e+00 2.803987135666968777e-01
1.240159988403320312e+00 2.398942934775903923e-01
1.250890016555786133e+00 3.053752535041556193e-01
1.255959987640380859e+00 3.558074488449835537e-01
1.262889981269836426e+00 4.076037278487936177e-01
1.280269980430603027e+00 3.843435303462303665e-01
1.281939983367919922e+00 3.659945950849115004e-01
1.294409990310668945e+00 3.414928253712666839e-01
1.297659993171691895e+00 3.547760874795984898e-01
1.301990032196044922e+00 3.287576500127808443e-01
1.321409940719604492e+00 3.385352979949166619e-01
1.327389955520629883e+00 2.932154047246068318e-01
1.335970044136047363e+00 3.405713317534577178e-01
1.340420007705688477e+00 2.950060949524954679e-01
1.364699959754943848e+00 2.346548441796982576e-01
1.369789958000183105e+00 3.476119372519392847e-01
1.381929993629455566e+00 3.003593786439003321e-01
1.387009978294372559e+00 3.305906132841220368e-01
