-5.318190119396604132e-07 9.999929048495199702e-01
-4.120329890611174051e-07 9.999929048495199702e-01
6.594750061594822910e-07 9.999929048495199702e-01
3.716630116105079651e-02 5.397834982783179525e-01
5.941500142216682434e-02 6.470711204731435240e-01
7.201760262250900269e-02 1.022076187405228931e-01
7.770390063524246216e-02 1.884692180063685107e-01
1.041010022163391113e-01 2.718223799370314553e-01
1.118080019950866699e-01 2.578383577494781642e-01
1.247439980506896973e-01 1.515772590888811722e-01
1.403879970312118530e-01 3.777125348082969736e-01
1.486690044403076172e-01 2.977478320025858105e-01
1.678809970617294312e-01 3.906519128535240748e-01
1.799959987401962280e-01 2.087375444157490434e-01
1.927369982004165649e-01 3.373391455109170378e-01
2.019699960947036743e-01 3.914602588300533648e-01
2.146899998188018799e-01 1.677074868502106408e-01
2.247940003871917725e-01 4.119968037547439010e-01
2.305590063333511353e-01 3.612313124131480424e-01
2.348269969224929810e-01 3.974606132420382965e-01
2.497330009937286377e-01 2.871242395167811212e-01
2.552430033683776855e-01 1.013437166352189195e-01
2.686640024185180664e-01 3.340505132895481011e-01
2.736400067806243896e-01 2.924676276616069992e-01
2.823379933834075928e-01 3.825509014760026250e-01
2.939020097255706787e-01 2.940256155902745694e-01
3.082099854946136475e-01 3.022509538849578736e-01
3.126850128173828125e-01 3.516209976882642696e-01
3.197650015354156494e-01 4.492400148270001697e-02
3.211100101470947266e-01 2.768184918253839277e-01
3.269270062446594238e-01 2.556078967959997117e-01
3.407990038394927979e-01 2.535664061955149595e-01
3.569329977035522461e-01 2.653175712006352049e-01
3.622120022773742676e-01 2.430842757705373169e-01
3.742699921131134033e-01 3.615196633516756242e-01
3.790740072727203369e-01 2.798769950304246801e-01
3.949350118637084961e-01 2.247103028402518965e-01
3.989520072937011719e-01 2.392924960001869827e-01
4.004470109939575195e-01 4.727351006845478820e-01
4.120810031890869141e-01 3.041651319065898917e-01
4.203430116176605225e-01 2.034730320906472101e-01
4.368720054626464844e-01 2.816900357034499702e-01
4.388779997825622559e-01 3.592244107618020044e-01
4.492839872837066650e-01 3.921369234498454648e-01
4.664970040321350098e-01 3.574300182972146023e-01
4.709939956665039062e-01 9.363796557498850481e-02
4.790709912776947021e-01 1.849710555870132389e-01
4.931659996509552002e-01 3.115007850827285485e-01
4.986790120601654053e-01 2.445851962782563394e-01
5.087469816207885742e-01 2.681858288366429366e-01
5.221009850502014160e-01 2.226221812330859418e-01
5.321900248527526855e-01 3.006484955889193178e-01
5.362349748611450195e-01 7.562980039122176035e-02
5.485110282897949219e-01 2.127862138920538493e-01
5.562369823455810547e-01 3.089932003188475829e-01
5.701299905776977539e-01 2.022263977332325324e-01
5.794370174407958984e-01 2.763468384866664129e-01
