Xgen2g_56_210x70lammps.data (written by ASE)

6459	atoms
1	atom types
0.0	210	xlo xhi
0.0	70	ylo yhi
0.0	10	zlo zhi


Atoms

	1500	1 48.4610494 28.9785596 5
	1501	1 47.1474065 23.0277258 5
	1502	1 47.8799748 21.6643858 5
	1503	1 47.1487173 20.6564784 5
	1504	1 50.5060986 29.5157687 5
	1505	1 50.2073539 30.9065203 5
	1506	1 20.7879968 59.0095383 5
	1507	1 27.8788282 68.0345547 5
	1508	1 26.9665442 68.8589265 5
	1509	1 27.961376 61.8069171 5
	1510	1 29.1046062 62.272911 5
	1511	1 25.5167827 60.7056527 5
	1512	1 46.8019668 30.5855263 5
	1513	1 48.6839307 31.2389569 5
	1514	1 47.9174795 30.4772901 5
	1515	1 42.7211842 32.4791742 5
	1516	1 48.4813934 32.6901365 5
	1517	1 47.5106945 33.2478521 5
	1518	1 23.8862203 22.2895167 5
	1519	1 23.4389053 20.880007 5
	1520	1 27.6917217 19.5641936 5
	1521	1 18.9778968 17.3152402 5
	1522	1 18.3994251 19.6360125 5
	1523	1 18.5982552 24.6045221 5
	1524	1 17.0843711 29.1806342 5
	1525	1 9.74436547 19.8014688 5
	1526	1 8.76389799 20.7963811 5
	1527	1 5.17542857 9.48010086 5
	1528	1 5.78742877 8.62457866 5
	1529	1 8.02112679 18.1032493 5
	1530	1 7.0406593 19.0981616 5
	1531	1 7.96619018 2.50805346 5
	1532	1 8.69742778 0.321187665 5
	1533	1 7.75134256 1.13367329 5
	1534	1 34.2393065 12.9431843 5
	1535	1 31.6779409 12.218868 5
	1536	1 30.4514218 11.8905431 5
	1537	1 87.5573738 29.9096946 5
	1538	1 89.8826255 28.8320919 5
	1539	1 89.9694756 30.3434395 5
	1540	1 88.9286453 30.8045717 5
	1541	1 88.3007252 24.4590909 5
	1542	1 89.6612415 25.4751454 5
	1543	1 90.7514339 24.5714289 5
	1544	1 91.5751128 20.3261006 5
	1545	1 82.7654727 25.2845318 5
	1546	1 86.7892437 20.6094404 5
	1547	1 87.2373581 22.0785445 5
	1548	1 85.4820209 20.3736186 5
	1549	1 84.7330425 21.1503163 5
	1550	1 88.8839425 11.9097947 5
	1551	1 89.3306874 13.1052208 5
	1552	1 92.1053771 18.1339222 5
	1553	1 91.7601507 17.0370671 5
	1554	1 91.2191583 19.1781506 5
	1555	1 90.3943181 16.685732 5
	1556	1 78.0953876 26.1386274 5
	1557	1 80.2087268 29.276585 5
	1558	1 80.7682387 28.2129943 5
	1559	1 80.8422752 30.4958111 5
	1560	1 82.0720775 28.2162824 5
	1561	1 82.8455735 29.5135012 5
	1562	1 82.6220333 30.1207054 5
	1563	1 76.3416167 31.7741933 5
	1564	1 78.1890185 30.7457328 5
	1565	1 76.9011901 30.8656984 5
	1566	1 78.7192275 29.3196375 5
	1567	1 78.1061687 28.4174319 5
	1568	1 76.7673314 28.4426713 5
	1569	1 76.1250942 29.5105631 5
	1570	1 84.9518715 32.9221456 5
	1571	1 86.4985385 30.8931114 5
	1572	1 84.3882837 31.504824 5
	1573	1 85.2904447 30.5635501 5
	1574	1 87.6054567 8.1784453 5
	1575	1 87.9106602 5.95304893 5
	1576	1 88.3979935 7.14856734 5
	1577	1 86.5404298 5.77606129 5
	1578	1 86.3194974 8.02472802 5
	1579	1 85.7833621 6.87411032 5
	1580	1 70.980616 11.4253814 5
	1581	1 86.0696094 4.68578624 5
	1582	1 84.9281462 2.30860851 5
	1583	1 84.1817911 3.41247479 5
	1584	1 84.6262387 4.50110919 5
	1585	1 81.3988422 11.3695589 5
	1586	1 83.425466 10.2646647 5
	1587	1 82.4245913 7.83209175 5
	1588	1 81.6154936 9.1088583 5
	1589	1 82.1910297 10.145007 5
	1590	1 84.2092783 8.95382413 5
	1591	1 83.7057757 7.99761619 5
	1592	1 82.7597211 5.56981664 5
	1593	1 81.9015639 6.85893566 5
	1594	1 81.929147 4.32155994 5
	1595	1 80.6464788 6.66218054 5
	1596	1 77.614615 3.96977012 5
	1597	1 75.1069689 3.15165178 5
	1598	1 77.3488328 2.71851352 5
	1599	1 76.2349341 2.26086512 5
	1600	1 70.1407406 28.2202599 5
	1601	1 68.9076633 30.6279489 5
	1602	1 68.2045062 31.6348801 5
	1603	1 70.0930111 33.074173 5
	1604	1 68.7639379 32.9497064 5
	1605	1 68.0201645 33.9058592 5
	1606	1 70.647958 34.4209197 5
	1607	1 69.4752624 35.5464811 5
	1608	1 68.5626958 35.3102214 5
	1609	1 70.8985297 32.0257605 5
	1610	1 70.120965 30.6379199 5
	1611	1 72.0819376 29.538256 5
	1612	1 70.8947091 29.5254537 5
	1613	1 58.315939 54.0679874 5
	1614	1 59.2639887 53.80684 5
	1615	1 58.2305576 51.3119538 5
	1616	1 62.5822145 51.2274416 5
	1617	1 62.816712 49.9540394 5
	1618	1 65.8623065 43.8461626 5
	1619	1 64.1265137 38.6537444 5
	1620	1 115.231923 1.58336142 5
	1621	1 116.807263 1.71826183 5
	1622	1 61.7331593 18.8996257 5
	1623	1 62.5781391 20.1037662 5
	1624	1 58.5885288 11.1992382 5
	1625	1 59.9294375 20.1481683 5
	1626	1 60.4877285 19.0324472 5
	1627	1 45.8951329 12.8552197 5
	1628	1 43.8941392 14.7464348 5
	1629	1 43.6889966 13.0731154 5
	1630	1 48.3234542 14.1898956 5
	1631	1 57.3320776 11.4113891 5
	1632	1 46.9227387 2.17177129 5
	1633	1 47.1781634 3.53520885 5
	1634	1 45.4084124 1.83026565 5
	1635	1 44.6267876 2.54501145 5
	1636	1 43.8789833 4.77921665 5
	1637	1 44.8838975 3.96338123 5
	1638	1 46.0406558 4.36726568 5
	1639	1 44.1676396 6.21660258 5
	1640	1 45.4971919 6.57011029 5
	1641	1 46.3005911 5.84604381 5
	1642	1 44.2915879 10.958313 5
	1643	1 45.0447489 10.2990321 5
	1644	1 44.7890682 8.77469126 5
	1645	1 48.6200655 10.2316289 5
	1646	1 46.685821 12.1181745 5
	1647	1 46.4333091 10.605525 5
	1648	1 47.1326359 9.975763 5
	1649	1 48.7815354 11.9155284 5
	1650	1 48.1602421 12.4448584 5
	1651	1 70.172639 7.53649564 5
	1652	1 70.5805707 10.1044363 5
	1653	1 111.760334 8.5330767 5
	1654	1 112.001384 9.91893835 5
	1655	1 49.5632058 2.20113031 5
	1656	1 65.8821228 1.95263114 5
	1657	1 65.020007 3.06231233 5
	1658	1 64.1673329 3.12926736 5
	1659	1 63.5609087 1.00857059 5
	1660	1 63.2736306 2.14710789 5
	1661	1 64.830027 0.477712496 5
	1662	1 65.5333631 0.771568197 5
	1663	1 67.9405834 0.332274833 5
	1664	1 77.0643456 0.134828816 5
	1665	1 82.2709336 2.21616847 5
	1666	1 83.1547938 0.96183076 5
	1667	1 82.7918157 0.11867457 5
	1668	1 95.5040533 0.217162612 5
	1669	1 93.3173588 0.986160402 5
	1670	1 86.8347207 3.53562822 5
	1671	1 86.4009007 2.54728766 5
	1672	1 1.59599808 26.2781138 5
	1673	1 5.18267534 21.1147666 5
	1674	1 2.5602583 20.5487901 5
	1675	1 0.665455614 22.4382863 5
	1676	1 1.29389523 25.0414844 5
	1677	1 2.28592122 24.0634318 5
	1678	1 1.94968303 22.8229421 5
	1679	1 4.14740437 22.1359464 5
	1680	1 2.95680906 21.8162833 5
	1681	1 6.94416937 14.0732281 5
	1682	1 7.64974118 16.7566834 5
	1683	1 5.95436203 15.240627 5
	1684	1 6.378575 16.4260186 5
	1685	1 1.9504635 17.9544802 5
	1686	1 1.52971803 16.6646917 5
	1687	1 0.206873516 16.4106946 5
	1688	1 0.959018024 18.9643999 5
	1689	1 3.72730617 15.9725881 5
	1690	1 4.63093617 14.9275848 5
	1691	1 4.24627787 13.7597725 5
	1692	1 2.39319615 15.6901007 5
	1693	1 2.78911497 13.4713863 5
	1694	1 1.99399712 14.4320387 5
	1695	1 0.545865665 10.708065 5
	1696	1 120.936721 69.4161051 5
	1697	1 122.208913 69.0371877 5
	1698	1 119.954428 68.4662774 5
	1699	1 120.275971 67.2465832 5
	1700	1 119.321255 66.2764631 5
	1701	1 122.480248 49.1298798 5
	1702	1 124.777687 49.0278936 5
	1703	1 123.848239 48.4461675 5
	1704	1 119.080111 48.2278731 5
	1705	1 120.148529 48.9919098 5
	1706	1 110.167502 52.8903246 5
	1707	1 131.667041 60.9753776 5
	1708	1 131.757275 62.2127072 5
	1709	1 130.975552 62.8780195 5
	1710	1 133.867054 58.1053499 5
	1711	1 132.702676 58.9050773 5
	1712	1 131.562299 58.3158693 5
	1713	1 124.460945 69.5802917 5
	1714	1 123.161132 69.9641367 5
	1715	1 10.8844869 63.4260842 5
	1716	1 7.98437351 38.8984521 5
	1717	1 33.1153239 69.5771637 5
	1718	1 31.4684423 67.9795318 5
	1719	1 32.35756 67.0597702 5
	1720	1 32.1084808 65.8621759 5
	1721	1 30.0986645 67.5754046 5
	1722	1 209.993098 68.6508322 5
	1723	1 204.86868 61.0196174 5
	1724	1 204.606446 59.7301363 5
	1725	1 203.819846 61.9321992 5
	1726	1 202.586493 61.5041727 5
	1727	1 203.341541 59.2873319 5
	1728	1 202.333948 60.1350001 5
	1729	1 208.745347 56.0315929 5
	1730	1 207.672284 57.1208616 5
	1731	1 206.391152 56.6682027 5
	1732	1 198.521251 58.786113 5
	1733	1 201.069922 59.701483 5
	1734	1 199.159373 53.7963287 5
	1735	1 197.383903 47.7931692 5
	1736	1 197.206562 46.3566836 5
	1737	1 146.76224 39.1037972 5
	1738	1 147.278222 36.834571 5
	1739	1 146.382065 37.7063219 5
	1740	1 147.080804 35.5815669 5
	1741	1 145.964 35.0013174 5
	1742	1 148.29332 34.7510597 5
	1743	1 146.190846 33.3556445 5
	1744	1 144.676823 36.7770268 5
	1745	1 145.258009 35.2725215 5
	1746	1 142.935695 36.4099386 5
	1747	1 143.837822 34.3360619 5
	1748	1 142.777648 35.0710565 5
	1749	1 155.70557 46.9522161 5
	1750	1 155.317819 45.7258524 5
	1751	1 153.502149 47.682549 5
	1752	1 154.744571 47.9566726 5
	1753	1 151.649934 42.5614555 5
	1754	1 130.274321 51.0482336 5
	1755	1 129.438161 50.4298157 5
	1756	1 128.09517 54.9778796 5
	1757	1 125.840561 54.9087818 5
	1758	1 126.859778 54.2929965 5
	1759	1 133.512224 53.0017899 5
	1760	1 145.942225 39.9892925 5
	1761	1 144.619135 39.7795184 5
	1762	1 143.78458 40.8788205 5
	1763	1 146.396044 41.383478 5
	1764	1 139.917607 37.5676961 5
	1765	1 139.904182 38.331491 5
	1766	1 137.399114 38.7459397 5
	1767	1 138.428034 39.3250739 5
	1768	1 132.558618 38.9462853 5
	1769	1 136.630513 49.0350635 5
	1770	1 136.195732 47.8300887 5
	1771	1 141.135988 47.2635267 5
	1772	1 142.606357 47.5658302 5
	1773	1 143.036854 45.4281007 5
	1774	1 143.411515 46.5600047 5
	1775	1 133.538598 43.8202947 5
	1776	1 134.456298 46.2655369 5
	1777	1 132.46284 44.8789089 5
	1778	1 132.793385 46.0921965 5
	1779	1 134.814373 44.1961618 5
	1780	1 135.154339 45.3507676 5
	1781	1 140.071289 40.8804285 5
	1782	1 138.660037 40.4510378 5
	1783	1 140.850628 32.5576552 5
	1784	1 141.524488 33.0569635 5
	1785	1 129.393232 29.1066565 5
	1786	1 128.830742 30.2304173 5
	1787	1 128.594677 27.8094163 5
	1788	1 127.273761 30.2358252 5
	1789	1 129.142671 34.8545312 5
	1790	1 131.747963 34.4711265 5
	1791	1 130.930143 33.4627342 5
	1792	1 129.752191 33.5904989 5
	1793	1 125.203207 33.0551651 5
	1794	1 126.244655 34.0607867 5
	1795	1 127.120566 33.9536723 5
	1796	1 127.782872 32.6001483 5
	1797	1 125.746588 31.6762506 5
	1798	1 126.756034 31.4268212 5
	1799	1 87.2798725 26.454365 5
	1800	1 86.3838629 27.0221919 5
	1801	1 88.6198809 27.0487837 5
	1802	1 88.7111695 28.2303639 5
	1803	1 86.4154539 28.3936433 5
	1804	1 87.5185961 29.1064324 5
	1805	1 113.035114 10.3464951 5
	1806	1 114.222328 9.49856084 5
	1807	1 115.23436 9.94501924 5
	1808	1 109.776413 10.28061 5
	1809	1 110.848555 10.7338252 5
	1810	1 109.27856 16.5017972 5
	1811	1 109.096581 15.0712333 5
	1812	1 101.600129 11.9569503 5
	1813	1 104.171316 12.9135709 5
	1814	1 104.026851 11.696499 5
	1815	1 103.077371 11.177777 5
	1816	1 99.4258798 13.6632021 5
	1817	1 98.4256673 14.796259 5
	1818	1 98.8175879 15.9682798 5
	1819	1 100.378603 17.6179417 5
	1820	1 99.9923571 16.2917229 5
	1821	1 104.609498 25.1915395 5
	1822	1 103.496498 21.0817833 5
	1823	1 103.158587 21.9288385 5
	1824	1 102.419734 24.5316077 5
	1825	1 103.721155 24.2144789 5
	1826	1 104.067634 23.0846122 5
	1827	1 99.187957 22.9372634 5
	1828	1 99.4885225 22.0754955 5
	1829	1 100.276447 24.0534359 5
	1830	1 101.544479 23.7124059 5
	1831	1 101.09956 21.6224243 5
	1832	1 101.835089 22.2588153 5
	1833	1 117.984481 34.030055 5
	1834	1 118.761067 33.3166445 5
	1835	1 117.268184 30.0465459 5
	1836	1 117.463148 31.4961082 5
	1837	1 118.491741 31.9204481 5
	1838	1 123.200316 32.2321077 5
	1839	1 121.976908 33.1631779 5
	1840	1 120.963006 32.8006031 5
	1841	1 126.530336 26.0597628 5
	1842	1 119.214001 23.4028811 5
	1843	1 118.176732 24.0308682 5
	1844	1 132.908013 34.3398803 5
	1845	1 143.464679 43.2293112 5
	1846	1 143.887659 44.3690608 5
	1847	1 145.571096 42.3073304 5
	1848	1 144.351146 42.1297276 5
	1849	1 145.633622 45.880958 5
	1850	1 146.993346 46.1324319 5
	1851	1 147.795918 45.2183424 5
	1852	1 145.219302 44.62606 5
	1853	1 147.36295 43.8655382 5
	1854	1 146.057913 43.6589219 5
	1855	1 146.65412 63.6609099 5
	1856	1 145.554696 64.6228352 5
	1857	1 145.762867 65.7811323 5
	1858	1 140.33978 51.5425012 5
	1859	1 139.731061 52.3782169 5
	1860	1 139.288774 63.9242467 5
	1861	1 138.898198 61.2918385 5
	1862	1 137.818629 62.2334921 5
	1863	1 137.996686 63.3564029 5
	1864	1 140.192735 61.8604862 5
	1865	1 140.384165 62.8925717 5
	1866	1 140.171116 68.5685476 5
	1867	1 141.559664 69.1197877 5
	1868	1 128.854423 67.1871952 5
	1869	1 130.767764 68.931542 5
	1870	1 131.387055 68.2638572 5
	1871	1 116.000728 24.0473844 5
	1872	1 116.038584 25.5766333 5
	1873	1 117.598068 17.1616637 5
	1874	1 113.791567 15.7208843 5
	1875	1 115.042387 16.1777834 5
	1876	1 105.092093 20.7056957 5
	1877	1 110.068269 22.7575921 5
	1878	1 111.333011 22.1754325 5
	1879	1 111.174199 20.6611263 5
	1880	1 108.819198 21.527666 5
	1881	1 109.762767 20.2192175 5
	1882	1 98.3729191 25.5392083 5
	1883	1 100.295813 27.4322718 5
	1884	1 99.8954323 25.3169233 5
	1885	1 100.64128 26.1991006 5
	1886	1 96.3718137 27.245485 5
	1887	1 96.1307899 28.0417333 5
	1888	1 98.0933277 26.8652163 5
	1889	1 98.8506582 27.7638116 5
	1890	1 160.457965 32.2998371 5
	1891	1 158.463652 33.9935077 5
	1892	1 160.714154 33.6827098 5
	1893	1 159.64323 34.4245666 5
	1894	1 167.473834 21.7406134 5
	1895	1 166.296025 21.1843128 5
	1896	1 165.199987 21.9314432 5
	1897	1 165.318532 23.2596885 5
	1898	1 167.580604 23.0623923 5
	1899	1 166.510521 23.8123009 5
	1900	1 181.323408 20.7070268 5
	1901	1 173.367508 23.2447248 5
	1902	1 168.900174 24.9166791 5
	1903	1 169.84212 22.8847424 5
	1904	1 168.796549 23.6273566 5
	1905	1 171.086821 23.4566609 5
	1906	1 171.189603 24.7278248 5
	1907	1 170.139861 25.496995 5
	1908	1 172.815967 30.6234485 5
	1909	1 172.769922 29.2060463 5
	1910	1 181.559331 30.1825859 5
	1911	1 179.82977 25.4976555 5
	1912	1 180.444823 27.8899873 5
	1913	1 179.419885 26.343731 5
	1914	1 181.993792 38.0045802 5
	1915	1 181.867084 36.7459108 5
	1916	1 180.872757 38.8440134 5
	1917	1 179.683556 38.2713522 5
	1918	1 175.133993 34.6386968 5
	1919	1 173.75065 35.3118004 5
	1920	1 172.969214 34.7879538 5
	1921	1 172.910597 33.2491006 5
	1922	1 135.55951 8.39807329 5
	1923	1 134.511293 8.98356831 5
	1924	1 133.337936 8.3465039 5
	1925	1 135.598417 6.99351022 5
	1926	1 134.377398 6.3542064 5
	1927	1 133.401017 6.85732623 5
	1928	1 129.781903 24.7725067 5
	1929	1 127.38285 23.9267468 5
	1930	1 127.545567 25.3492005 5
	1931	1 128.627082 25.7378611 5
	1932	1 128.324223 19.3983449 5
	1933	1 127.213994 20.1178409 5
	1934	1 127.274082 21.3516294 5
	1935	1 155.949521 11.9169148 5
	1936	1 162.658935 18.1418132 5
	1937	1 161.601873 17.6124546 5
	1938	1 162.787487 19.5001279 5
	1939	1 160.388408 18.3626757 5
	1940	1 161.641269 20.2593906 5
	1941	1 160.520696 19.7151895 5
	1942	1 160.219876 29.7066096 5
	1943	1 157.757892 28.7575485 5
	1944	1 161.165999 27.6764101 5
	1945	1 161.020724 26.3456494 5
	1946	1 158.906072 27.9253313 5
	1947	1 160.086832 28.4661501 5
	1948	1 161.518958 13.5673796 5
	1949	1 162.54726 14.0720634 5
	1950	1 163.718555 13.3644541 5
	1951	1 163.597767 11.9303038 5
	1952	1 166.065893 17.2071992 5
	1953	1 167.173106 17.7439152 5
	1954	1 164.783453 13.8854864 5
	1955	1 167.142637 15.0974229 5
	1956	1 164.901739 15.2865095 5
	1957	1 165.950032 15.8166049 5
	1958	1 165.82435 11.7654274 5
	1959	1 165.927337 13.178031 5
	1960	1 167.04067 13.7229977 5
	1961	1 161.210385 8.00718052 5
	1962	1 167.598569 4.92289857 5
	1963	1 166.585572 5.55695274 5
	1964	1 166.656656 7.02158823 5
	1965	1 167.855651 7.56496713 5
	1966	1 173.17527 5.33820149 5
	1967	1 168.179223 15.6405523 5
	1968	1 169.416867 17.5759448 5
	1969	1 168.283211 17.0388809 5
	1970	1 172.598532 12.8211446 5
	1971	1 149.218919 15.8220669 5
	1972	1 149.368811 18.4149896 5
	1973	1 151.493731 15.6787759 5
	1974	1 151.604857 18.2288717 5
	1975	1 150.44741 17.6519211 5
	1976	1 150.363195 16.4293703 5
	1977	1 152.75347 16.4649045 5
	1978	1 152.683007 17.4946513 5
	1979	1 147.157223 18.5974417 5
	1980	1 145.998935 18.0800956 5
	1981	1 148.214773 17.8861532 5
	1982	1 148.110712 16.534838 5
	1983	1 146.985305 15.9848259 5
	1984	1 145.906528 16.6544283 5
	1985	1 144.511061 24.9905902 5
	1986	1 144.517744 26.3543911 5
	1987	1 143.221954 24.3467797 5
	1988	1 152.996109 25.4202501 5
	1989	1 148.755223 27.2995197 5
	1990	1 147.550927 28.9138964 5
	1991	1 147.684715 27.9924865 5
	1992	1 146.333875 30.7646113 5
	1993	1 146.454509 29.5239882 5
	1994	1 145.213893 28.7095183 5
	1995	1 135.458788 29.750253 5
	1996	1 137.04357 29.6057366 5
	1997	1 138.689636 24.4098464 5
	1998	1 135.413488 25.1970855 5
	1999	1 136.432821 24.7494868 5
	2000	1 137.421028 25.2663552 5
	2001	1 137.613319 26.4026485 5
	2002	1 136.600334 27.3913067 5
	2003	1 135.515322 27.2828256 5
	2004	1 135.126304 26.7361013 5
	2005	1 151.046994 21.2851868 5
	2006	1 152.481954 21.8668678 5
	2007	1 151.705209 19.4341181 5
	2008	1 150.899897 20.2066159 5
	2009	1 153.579333 20.4842497 5
	2010	1 153.37968 19.9785715 5
	2011	1 154.754317 32.6120106 5
	2012	1 148.827071 29.9024184 5
	2013	1 155.713676 30.4511378 5
	2014	1 154.515736 31.3506686 5
	2015	1 153.460342 30.8784562 5
	2016	1 155.47752 29.1291031 5
	2017	1 122.129765 9.75464375 5
	2018	1 120.831692 8.65325073 5
	2019	1 119.683131 9.26231036 5
	2020	1 119.748197 10.5996835 5
	2021	1 121.473998 11.7366918 5
	2022	1 121.307354 11.2072656 5
	2023	1 122.68068 21.4863395 5
	2024	1 124.945464 20.1978163 5
	2025	1 123.883919 22.2035597 5
	2026	1 124.999811 21.4859507 5
	2027	1 126.039328 18.1810505 5
	2028	1 127.184998 17.5349085 5
	2029	1 127.167127 16.2017817 5
	2030	1 126.160329 15.5718585 5
	2031	1 125.05885 12.4114573 5
	2032	1 125.029831 13.5947979 5
	2033	1 123.845827 11.6196429 5
	2034	1 122.688175 12.3269951 5
	2035	1 118.171821 14.6283941 5
	2036	1 119.295029 15.1063513 5
	2037	1 120.505994 13.8883117 5
	2038	1 120.296789 13.1070123 5
	2039	1 124.972003 16.2106615 5
	2040	1 125.019212 17.6078193 5
	2041	1 121.644949 14.4394292 5
	2042	1 122.796904 13.7021376 5
	2043	1 123.893061 14.2660141 5
	2044	1 123.950172 15.6501921 5
	2045	1 121.778704 15.7834325 5
	2046	1 122.795269 16.2995736 5
	2047	1 124.070264 4.11705246 5
	2048	1 123.773055 5.5037437 5
	2049	1 126.223306 4.50812749 5
	2050	1 125.842138 3.93914688 5
	2051	1 124.69522 6.34853726 5
	2052	1 125.701732 6.11733428 5
	2053	1 66.6284514 62.8259613 5
	2054	1 68.8286721 61.7802615 5
	2055	1 68.0949604 61.5495917 5
	2056	1 63.0799909 66.3105746 5
	2057	1 60.3951049 66.7579943 5
	2058	1 66.604064 68.5560971 5
	2059	1 65.1474693 68.052383 5
	2060	1 64.4907881 68.6319002 5
	2061	1 64.516997 64.3871884 5
	2062	1 65.0818267 66.8788039 5
	2063	1 63.9306916 66.103772 5
	2064	1 63.678105 60.1812922 5
	2065	1 63.1799004 58.0538698 5
	2066	1 62.8481248 59.2466357 5
	2067	1 64.5416627 57.6831203 5
	2068	1 65.4233631 58.5955327 5
	2069	1 65.1423638 59.8783162 5
	2070	1 61.4560112 59.5744574 5
	2071	1 61.0845988 60.7263615 5
	2072	1 60.5731933 58.5191359 5
	2073	1 57.7509605 63.860047 5
	2074	1 58.5995024 64.7966789 5
	2075	1 62.0705725 61.8021231 5
	2076	1 63.3188727 61.4549374 5
	2077	1 64.0207628 63.7351049 5
	2078	1 64.3507567 62.4584556 5
	2079	1 63.6399181 52.0774348 5
	2080	1 65.4922288 53.9024845 5
	2081	1 63.3455934 53.4134374 5
	2082	1 64.2232059 54.2652776 5
	2083	1 56.0905925 61.8189194 5
	2084	1 55.3194005 59.6169529 5
	2085	1 54.1565061 58.7109081 5
	2086	1 55.050155 60.909867 5
	2087	1 52.788874 59.6253115 5
	2088	1 54.1608129 66.7261368 5
	2089	1 52.5969195 64.772158 5
	2090	1 52.3849968 66.836986 5
	2091	1 51.9506661 65.9535767 5
	2092	1 68.7721184 68.1280442 5
	2093	1 84.730966 68.7096032 5
	2094	1 83.5968968 68.7963673 5
	2095	1 93.2585663 53.5800814 5
	2096	1 92.2136653 54.3226829 5
	2097	1 95.5007836 53.7138055 5
	2098	1 94.4601134 54.1924218 5
	2099	1 96.4862708 55.9480115 5
	2100	1 96.7652264 54.988408 5
	2101	1 95.2351724 56.434933 5
	2102	1 94.3130826 55.7916459 5
	2103	1 92.1023134 63.877853 5
	2104	1 94.1308057 62.7191512 5
	2105	1 93.3064096 62.6045074 5
	2106	1 93.6953702 59.9907095 5
	2107	1 92.7150394 60.436274 5
	2108	1 92.4320085 61.3063633 5
	2109	1 89.9472916 63.729448 5
	2110	1 90.8345217 63.286714 5
	2111	1 88.632032 62.6555254 5
	2112	1 88.8331457 61.5552339 5
	2113	1 90.0923794 61.0425221 5
	2114	1 90.9947971 61.7624381 5
	2115	1 117.277488 64.625477 5
	2116	1 111.058025 65.7287772 5
	2117	1 128.147407 39.4450304 5
	2118	1 125.530926 40.0618937 5
	2119	1 125.83912 40.8524545 5
	2120	1 127.996891 40.8232672 5
	2121	1 127.312044 41.3187065 5
	2122	1 126.161161 47.2930279 5
	2123	1 125.068126 46.3193623 5
	2124	1 125.193011 45.4975816 5
	2125	1 126.656766 44.7931046 5
	2126	1 127.632725 45.4387063 5
	2127	1 127.686522 46.5312407 5
	2128	1 123.501933 41.8697075 5
	2129	1 122.597641 43.0359111 5
	2130	1 121.414641 42.8778342 5
	2131	1 111.094792 27.3608857 5
	2132	1 106.819346 29.3851612 5
	2133	1 105.058472 27.4150364 5
	2134	1 106.404764 27.1363173 5
	2135	1 107.243448 28.0250829 5
	2136	1 105.550248 29.6492536 5
	2137	1 104.674769 28.7187796 5
	2138	1 119.412258 37.961336 5
	2139	1 117.394403 36.3867277 5
	2140	1 117.762843 37.9111176 5
	2141	1 117.407882 38.3744311 5
	2142	1 71.91841 36.546778 5
	2143	1 71.8214635 34.7065371 5
	2144	1 74.1871868 36.1061236 5
	2145	1 73.3600902 36.9056446 5
	2146	1 76.5377962 48.3591502 5
	2147	1 75.5168717 47.5098987 5
	2148	1 77.958997 46.6158785 5
	2149	1 77.8103032 47.8658243 5
	2150	1 75.0894286 50.1001714 5
	2151	1 73.6812597 51.9139218 5
	2152	1 74.8775818 51.4735812 5
	2153	1 83.4983424 38.328353 5
	2154	1 83.8632936 39.507822 5
	2155	1 80.5996111 31.1132281 5
	2156	1 81.1840898 32.3555583 5
	2157	1 78.8593173 31.4855005 5
	2158	1 84.2052633 33.8517213 5
	2159	1 82.945085 33.7012921 5
	2160	1 76.9097049 33.124573 5
	2161	1 75.9892938 34.1549977 5
	2162	1 75.8838629 37.6777944 5
	2163	1 75.5398676 36.4817642 5
	2164	1 77.2494934 38.0076607 5
	2165	1 78.0594895 37.2046758 5
	2166	1 76.4881535 35.4692356 5
	2167	1 77.7155034 35.7107308 5
	2168	1 82.4943407 35.8712103 5
	2169	1 82.1293203 34.7536975 5
	2170	1 76.3963385 42.2464538 5
	2171	1 77.0165584 41.6503506 5
	2172	1 76.7399071 40.1881666 5
	2173	1 74.6022548 41.7893101 5
	2174	1 84.8960037 66.7539539 5
	2175	1 83.7270072 66.2096429 5
	2176	1 83.7545632 64.7819842 5
	2177	1 85.9803601 66.03277 5
	2178	1 81.4653872 64.7382299 5
	2179	1 82.7079868 64.1055754 5
	2180	1 80.3865866 63.9091506 5
	2181	1 82.766169 62.7871674 5
	2182	1 79.8395794 48.3042964 5
	2183	1 81.0719022 49.2697876 5
	2184	1 85.6657317 40.9947049 5
	2185	1 85.2833329 39.8096546 5
	2186	1 97.6581031 57.1932276 5
	2187	1 99.8895588 58.7828183 5
	2188	1 99.8601163 57.386512 5
	2189	1 98.8391545 56.6856694 5
	2190	1 90.0556442 38.5133756 5
	2191	1 95.7692382 52.8983842 5
	2192	1 97.3527519 52.4222662 5
	2193	1 74.1680086 66.7574636 5
	2194	1 75.7571511 68.3150169 5
	2195	1 75.5293914 67.3314982 5
	2196	1 82.3404444 58.0758107 5
	2197	1 81.0040835 58.6660582 5
	2198	1 79.9602316 57.8680237 5
	2199	1 84.5808937 52.5919164 5
	2200	1 87.1294951 53.1895296 5
	2201	1 82.5931234 54.2417564 5
	2202	1 82.3961985 56.8443606 5
	2203	1 84.7625539 56.8216448 5
	2204	1 86.0699914 54.4547945 5
	2205	1 85.0213665 54.1258463 5
	2206	1 83.8639246 56.1344051 5
	2207	1 83.8269788 54.9863585 5
	2208	1 203.672967 68.1974818 5
	2209	1 203.992116 69.3298955 5
	2210	1 206.063513 67.5724066 5
	2211	1 207.130802 66.5370045 5
	2212	1 208.692248 68.2107239 5
	2213	1 208.419533 66.9915638 5
	2214	1 203.317792 65.4949429 5
	2215	1 203.012353 64.170109 5
	2216	1 198.56981 64.9106781 5
	2217	1 191.000483 68.9226928 5
